Projectnummer;Opdrachtnummer;SYNDIC NAME;SYNDIC ADDRESS;SYNDIC ZIPCODE;SYNDIC CITY;SYNDIC PHONE;SYNDIC EMAIL;SYNDIC DATE;Straat;Huisnummer;Huisnummer Toevoeging;Opdrachttemplate
MECHELEN - FH01;5838665;;;;;;;;Kanunnik De Deckerstraat;15;;BUILDING template
MECHELEN - FH01;3047687;;;;;;;;Schoenmarkt;3;;BUILDING template
MECHELEN - FH01;4751114;;;;;;;;Dobbelhuizen;39;;BUILDING template
MECHELEN - FH01;4746678;;;;;;;;Schoenmarkt;4;;BUILDING template
MECHELEN - FH01;5839399;;;;;;;;Sint-Janstraat;11;;BUILDING template
MECHELEN - FH01;3033495;;;;;;;;Dobbelhuizen;40;;BUILDING template
MECHELEN - FH01;3032839;;;;;;;;Kanunnik De Deckerstraat;21;;BUILDING template
MECHELEN - FH01;3047689;;;;;;;;Schoenmarkt;5;;BUILDING template
MECHELEN - FH01;3033499;;;;;;;;Dobbelhuizen;41;;BUILDING template
MECHELEN - FH01;3032840;;;;;;;;Kanunnik De Deckerstraat;23;;BUILDING template
MECHELEN - FH01;901171;;;;;;;;Schoolstraat;7;;BUILDING template
MECHELEN - FH01;4208745;;;;;;;;Sint-Katelijnestraat;18;;BUILDING template
MECHELEN - FH01;3033500;;;;;;;;Dobbelhuizen;42;;BUILDING template
MECHELEN - FH01;929596;;;;;;;;Kanunnik De Deckerstraat;25;;BUILDING template
MECHELEN - FH01;3047699;;;;;;;;Schoolstraat;9;;BUILDING template
MECHELEN - FH01;4751128;;;;;;;;Dobbelhuizen;44;;BUILDING template
MECHELEN - FH01;929595;;;;;;;;Kanunnik De Deckerstraat;27;;BUILDING template
MECHELEN - FH01;3047703;;;;;;;;Schoolstraat;10;;BUILDING template
MECHELEN - FH01;3048621;;;;;;;;Sint-Katelijnestraat;36;B;BUILDING template
MECHELEN - FH01;3033501;;;;;;;;Dobbelhuizen;46;;BUILDING template
MECHELEN - FH01;3032842;;;;;;;;Kanunnik De Deckerstraat;29;;BUILDING template
MECHELEN - FH01;3047705;;;;;;;;Schoolstraat;11;;BUILDING template
MECHELEN - FH01;3032843;;;;;;;;Kanunnik De Deckerstraat;31;;BUILDING template
MECHELEN - FH01;3048624;;;;;;;;Sint-Katelijnestraat;39;;BUILDING template
MECHELEN - FH01;3032844;;;;;;;;Kanunnik De Deckerstraat;33;;BUILDING template
MECHELEN - FH01;4140194;;;;;;;;Schoolstraat;15;;BUILDING template
MECHELEN - FH01;935309;;;;;;;;Dobbelhuizen;54;;BUILDING template
MECHELEN - FH01;4732800;;;;;;;;Kanunnik De Deckerstraat;35;;BUILDING template
MECHELEN - FH01;5403845;;;;;;;;Schoolstraat;17;;BUILDING template
MECHELEN - FH01;6380419;;;;;;;;Steenweg;1;;BUILDING template
MECHELEN - FH01;905652;;;;;;;;Drabstraat;2;;BUILDING template
MECHELEN - FH01;3032847;;;;;;;;Kanunnik De Deckerstraat;37;;BUILDING template
MECHELEN - FH01;5749434;;;;;;;;Varkensstraat;17;;BUILDING template
MECHELEN - FH01;3033822;;;;;;;;Drabstraat;4;;BUILDING template
MECHELEN - FH01;929594;;;;;;;;Kanunnik De Deckerstraat;39;;BUILDING template
MECHELEN - FH01;929556;;;;;;;;Schoutetstraat;1;;BUILDING template
MECHELEN - FH01;3033823;;;;;;;;Drabstraat;6;;BUILDING template
MECHELEN - FH01;904218;;;;;;;;Korte Schipstraat;1;;BUILDING template
MECHELEN - FH01;929557;;;;;;;;Schoutetstraat;2;;BUILDING template
MECHELEN - FH01;905651;;;;;;;;Drabstraat;8;;BUILDING template
MECHELEN - FH01;3047553;;;;;;;;Korte Schipstraat;3;;BUILDING template
MECHELEN - FH01;4740708;;;;;;;;Schoutetstraat;3;;BUILDING template
MECHELEN - FH01;3035224;;;;;;;;Geitestraat;23;;BUILDING template
MECHELEN - FH01;4748692;;;;;;;;Drabstraat;10;;BUILDING template
MECHELEN - FH01;3047870;;;;;;;;Schoutetstraat;4;;BUILDING template
MECHELEN - FH01;3035202;;;;;;;;Geitestraat;3;;BUILDING template
MECHELEN - FH01;904260;;;;;;;;Korte Schipstraat;7;;BUILDING template
MECHELEN - FH01;4732895;;;;;;;;Schoutetstraat;6;;BUILDING template
MECHELEN - FH01;904904;;;;;;;;Geitestraat;1;;BUILDING template
MECHELEN - FH01;3052863;;;;;;;;Wollemarkt;30;;BUILDING template
MECHELEN - FH01;905649;;;;;;;;Drabstraat;18;;BUILDING template
MECHELEN - FH01;903516;;;;;;;;Korte Schipstraat;8;;BUILDING template
MECHELEN - FH01;3047872;;;;;;;;Schoutetstraat;7;;BUILDING template
MECHELEN - FH01;904915;;;;;;;;Blauwhondstraat;29;;BUILDING template
MECHELEN - FH01;3047559;;;;;;;;Korte Schipstraat;9;;BUILDING template
MECHELEN - FH01;929622;;;;;;;;Schoutetstraat;8;;BUILDING template
MECHELEN - FH01;904908;;;;;;;;Geitestraat;2;;BUILDING template
MECHELEN - FH01;919858;;;;;;;;Desire Boucherystraat;2;;BUILDING template
MECHELEN - FH01;903515;;;;;;;;Korte Schipstraat;10;;BUILDING template
MECHELEN - FH01;4260111;;;;;;;;Schoutetstraat;10;;BUILDING template
MECHELEN - FH01;3031625;;;;;;;;Desire Boucherystraat;4;;BUILDING template
MECHELEN - FH01;3047561;;;;;;;;Korte Schipstraat;11;;BUILDING template
MECHELEN - FH01;905282;;;;;;;;Begijnenstraat;2;;BUILDING template
MECHELEN - FH01;3031628;;;;;;;;Desire Boucherystraat;6;;BUILDING template
MECHELEN - FH01;3047563;;;;;;;;Korte Schipstraat;13;;BUILDING template
MECHELEN - FH01;3031630;;;;;;;;Desire Boucherystraat;8;;BUILDING template
MECHELEN - FH01;9585;;;;;;;;Korte Schipstraat;14;;BUILDING template
MECHELEN - FH01;3048561;;;;;;;;Sint-Janstraat;3;;BUILDING template
MECHELEN - FH01;3047569;;;;;;;;Korte Schipstraat;15;;BUILDING template
MECHELEN - FH01;3047572;;;;;;;;Korte Schipstraat;17;;BUILDING template
MECHELEN - FH01;901174;;;;;;;;Sint-Janstraat;7;;BUILDING template
MECHELEN - FH01;3047574;;;;;;;;Korte Schipstraat;19;;BUILDING template
MECHELEN - FH01;4733917;;;;;;;;Leermarkt;26;;BUILDING template
MECHELEN - FH01;919856;;;;;;;;Desire Boucherystraat;16;;BUILDING template
MECHELEN - FH01;3047575;;;;;;;;Korte Schipstraat;21;;BUILDING template
MECHELEN - FH01;901607;;;;;;;;Sint-Janstraat;9;;BUILDING template
MECHELEN - FH01;3031638;;;;;;;;Desire Boucherystraat;18;;BUILDING template
MECHELEN - FH01;3047577;;;;;;;;Korte Schipstraat;23;;BUILDING template
MECHELEN - FH01;3031561;;;;;;;;Borzestraat;36;;BUILDING template
MECHELEN - FH01;3031640;;;;;;;;Desire Boucherystraat;22;;BUILDING template
MECHELEN - FH01;3047578;;;;;;;;Korte Schipstraat;25;;BUILDING template
MECHELEN - FH01;901179;;;;;;;;Frederik de Merodestraat;2;;BUILDING template
MECHELEN - FH01;3047580;;;;;;;;Korte Schipstraat;27;;BUILDING template
MECHELEN - FH01;901606;;;;;;;;Sint-Janstraat;13;;BUILDING template
MECHELEN - FH02;3035599;;;;;;;;Groenstraat;27;;BUILDING template
MECHELEN - FH02;3028995;;;;;;;;Koning Albertplein;14;;BUILDING template
MECHELEN - FH02;3043153;;;;;;;;Milsenstraat;36;;BUILDING template
MECHELEN - FH02;3050910;;;;;;;;Van Kerckhovenstraat;9;;BUILDING template
MECHELEN - FH02;4059709;;;;;;;;Groenstraat;29;;BUILDING template
MECHELEN - FH02;398333;;;;;;;;Korenmarkt;1;;BUILDING template
MECHELEN - FH02;3043154;;;;;;;;Milsenstraat;37;;BUILDING template
MECHELEN - FH02;387452;;;;;;;;Schuttersvest;53;;BUILDING template
MECHELEN - FH02;336413;;;;;;;;Van Kerckhovenstraat;11;;BUILDING template
MECHELEN - FH02;5558665;;;;;;;;Lieve-Heerstraat;6;B;BUILDING template
MECHELEN - FH02;4755024;;;;;;;;Groenstraat;30;;BUILDING template
MECHELEN - FH02;7497;;;;;;;;Korenmarkt;3;;BUILDING template
MECHELEN - FH02;3043156;;;;;;;;Milsenstraat;38;;BUILDING template
MECHELEN - FH02;3048010;;;;;;;;Schuttersvest;54;;BUILDING template
MECHELEN - FH02;336411;;;;;;;;Van Kerckhovenstraat;13;;BUILDING template
MECHELEN - FH02;403240;;;;;;;;Raghenoplein;9;;BUILDING template
MECHELEN - FH02;3035602;;;;;;;;Groenstraat;31;;BUILDING template
MECHELEN - FH02;3039420;;;;;;;;Korenmarkt;5;;BUILDING template
MECHELEN - FH02;3043157;;;;;;;;Milsenstraat;39;;BUILDING template
MECHELEN - FH02;3050915;;;;;;;;Van Kerckhovenstraat;15;;BUILDING template
MECHELEN - FH02;6527500;;;;;;;;Lieve-Heerstraat;6;C;BUILDING template
MECHELEN - FH02;4755027;;;;;;;;Groenstraat;32;;BUILDING template
MECHELEN - FH02;401917;;;;;;;;Korenmarkt;7;;BUILDING template
MECHELEN - FH02;3043159;;;;;;;;Milsenstraat;41;;BUILDING template
MECHELEN - FH02;3048017;;;;;;;;Schuttersvest;56;;BUILDING template
MECHELEN - FH02;3944214;;;;;;;;Van Kerckhovenstraat;17;;BUILDING template
MECHELEN - FH02;3035604;;;;;;;;Groenstraat;33;;BUILDING template
MECHELEN - FH02;398334;;;;;;;;Korenmarkt;9;;BUILDING template
MECHELEN - FH02;3043161;;;;;;;;Milsenstraat;43;;BUILDING template
MECHELEN - FH02;3048019;;;;;;;;Schuttersvest;58;;BUILDING template
MECHELEN - FH02;336881;;;;;;;;Willem Geetsstraat;1;;BUILDING template
MECHELEN - FH02;3035606;;;;;;;;Groenstraat;34;;BUILDING template
MECHELEN - FH02;5426590;;;;;;;;Korenmarkt;11;;BUILDING template
MECHELEN - FH02;4164612;;;;;;;;Milsenstraat;45;;BUILDING template
MECHELEN - FH02;4764029;;;;;;;;Schuttersvest;59;;BUILDING template
MECHELEN - FH02;336875;;;;;;;;Willem Geetsstraat;3;;BUILDING template
MECHELEN - FH02;394774;;;;;;;;Groenstraat;58;;BUILDING template
MECHELEN - FH02;3035607;;;;;;;;Groenstraat;35;;BUILDING template
MECHELEN - FH02;401973;;;;;;;;Korenmarkt;13;;BUILDING template
MECHELEN - FH02;3043163;;;;;;;;Milsenstraat;49;;BUILDING template
MECHELEN - FH02;3048020;;;;;;;;Schuttersvest;60;;BUILDING template
MECHELEN - FH02;4756830;;;;;;;;Willem Geetsstraat;4;;BUILDING template
MECHELEN - FH02;3036028;;;;;;;;Hanswijkstraat;16;;BUILDING template
MECHELEN - FH02;3035609;;;;;;;;Groenstraat;37;;BUILDING template
MECHELEN - FH02;3043165;;;;;;;;Milsenstraat;51;;BUILDING template
MECHELEN - FH02;3035164;;;;;;;;Willem Geetsstraat;5;;BUILDING template
MECHELEN - FH02;6085049;;;;;;;;Milsenstraat;1;;BUILDING template
MECHELEN - FH02;394781;;;;;;;;Groenstraat;38;;BUILDING template
MECHELEN - FH02;3039433;;;;;;;;Korenmarkt;17;;BUILDING template
MECHELEN - FH02;373853;;;;;;;;Milsenstraat;53;;BUILDING template
MECHELEN - FH02;3048024;;;;;;;;Schuttersvest;62;;BUILDING template
MECHELEN - FH02;3035165;;;;;;;;Willem Geetsstraat;6;;BUILDING template
MECHELEN - FH02;3993674;;;;;;;;Leopoldstraat;9;;BUILDING template
MECHELEN - FH02;3035611;;;;;;;;Groenstraat;39;;BUILDING template
MECHELEN - FH02;3039436;;;;;;;;Korenmarkt;19;;BUILDING template
MECHELEN - FH02;3944123;;;;;;;;Moensstraat;4;;BUILDING template
MECHELEN - FH02;387448;;;;;;;;Schuttersvest;63;;BUILDING template
MECHELEN - FH02;3035166;;;;;;;;Willem Geetsstraat;7;;BUILDING template
MECHELEN - FH02;3028988;;;;;;;;Koning Albertplein;8;;BUILDING template
MECHELEN - FH02;3035613;;;;;;;;Groenstraat;40;;BUILDING template
MECHELEN - FH02;3039438;;;;;;;;Korenmarkt;21;;BUILDING template
MECHELEN - FH02;4761262;;;;;;;;Moensstraat;6;;BUILDING template
MECHELEN - FH02;4757632;;;;;;;;Schuttersvest;64;;BUILDING template
MECHELEN - FH02;4196118;;;;;;;;Willem Geetsstraat;8;;BUILDING template
MECHELEN - FH02;3028992;;;;;;;;Koning Albertplein;12;A;BUILDING template
MECHELEN - FH02;3035614;;;;;;;;Groenstraat;41;;BUILDING template
MECHELEN - FH02;1280260;;;;;;;;Korenmarkt;23;;BUILDING template
MECHELEN - FH02;373845;;;;;;;;Moensstraat;7;;BUILDING template
MECHELEN - FH02;387449;;;;;;;;Schuttersvest;65;;BUILDING template
MECHELEN - FH02;3035168;;;;;;;;Willem Geetsstraat;9;;BUILDING template
MECHELEN - FH02;3043144;;;;;;;;Milsenstraat;18;;BUILDING template
MECHELEN - FH02;3035616;;;;;;;;Groenstraat;43;;BUILDING template
MECHELEN - FH02;3043177;;;;;;;;Moensstraat;8;;BUILDING template
MECHELEN - FH02;3035170;;;;;;;;Willem Geetsstraat;10;;BUILDING template
MECHELEN - FH02;386631;;;;;;;;Van Benedenlaan;73;;BUILDING template
MECHELEN - FH02;3048231;;;;;;;;Hendrik Speecqvest;58;;BUILDING template
MECHELEN - FH02;394783;;;;;;;;Groenstraat;44;;BUILDING template
MECHELEN - FH02;3039445;;;;;;;;Korenmarkt;33;;BUILDING template
MECHELEN - FH02;3043178;;;;;;;;Moensstraat;9;;BUILDING template
MECHELEN - FH02;3048030;;;;;;;;Schuttersvest;68;;BUILDING template
MECHELEN - FH02;3035171;;;;;;;;Willem Geetsstraat;11;;BUILDING template
MECHELEN - FH02;6468566;;;;;;;;Milsenstraat;22;;BUILDING template
MECHELEN - FH02;3035618;;;;;;;;Groenstraat;45;;BUILDING template
MECHELEN - FH02;3039447;;;;;;;;Korenmarkt;35;;BUILDING template
MECHELEN - FH02;3043180;;;;;;;;Moensstraat;10;;BUILDING template
MECHELEN - FH02;3048031;;;;;;;;Schuttersvest;69;;BUILDING template
MECHELEN - FH02;4756833;;;;;;;;Willem Geetsstraat;12;;BUILDING template
MECHELEN - FH02;394782;;;;;;;;Groenstraat;46;;BUILDING template
MECHELEN - FH02;3039450;;;;;;;;Korenmarkt;37;;BUILDING template
MECHELEN - FH02;3043181;;;;;;;;Moensstraat;11;;BUILDING template
MECHELEN - FH02;3048033;;;;;;;;Schuttersvest;70;;BUILDING template
MECHELEN - FH02;3035173;;;;;;;;Willem Geetsstraat;13;;BUILDING template
MECHELEN - FH02;173462;;;;;;;;Lange Nieuwstraat;113;;BUILDING template
MECHELEN - FH02;3048212;;;;;;;;Hendrik Speecqvest;18;;BUILDING template
MECHELEN - FH02;1521395;;;;;;;;Onze-Lieve-Vrouwestraat;32;;BUILDING template
MECHELEN - FH02;3035620;;;;;;;;Groenstraat;47;;BUILDING template
MECHELEN - FH02;3039453;;;;;;;;Korenmarkt;39;;BUILDING template
MECHELEN - FH02;3043182;;;;;;;;Moensstraat;12;;BUILDING template
MECHELEN - FH02;3035174;;;;;;;;Willem Geetsstraat;14;;BUILDING template
MECHELEN - FH02;3035621;;;;;;;;Groenstraat;48;;BUILDING template
MECHELEN - FH02;3039454;;;;;;;;Korenmarkt;41;;BUILDING template
MECHELEN - FH02;3043184;;;;;;;;Moensstraat;13;;BUILDING template
MECHELEN - FH02;335346;;;;;;;;Schuttersvest;72;;BUILDING template
MECHELEN - FH02;336876;;;;;;;;Willem Geetsstraat;15;;BUILDING template
MECHELEN - FH02;3035622;;;;;;;;Groenstraat;49;;BUILDING template
MECHELEN - FH02;3039456;;;;;;;;Korenmarkt;43;;BUILDING template
MECHELEN - FH02;387450;;;;;;;;Schuttersvest;73;;BUILDING template
MECHELEN - FH02;4246346;;;;;;;;Willem Geetsstraat;16;;BUILDING template
MECHELEN - FH02;3035623;;;;;;;;Groenstraat;50;;BUILDING template
MECHELEN - FH02;4761230;;;;;;;;Korenmarkt;45;;BUILDING template
MECHELEN - FH02;373846;;;;;;;;Moensstraat;15;;BUILDING template
MECHELEN - FH02;336880;;;;;;;;Willem Geetsstraat;17;;BUILDING template
MECHELEN - FH02;3035624;;;;;;;;Groenstraat;51;;BUILDING template
MECHELEN - FH02;3039457;;;;;;;;Korenmarkt;47;;BUILDING template
MECHELEN - FH02;3944124;;;;;;;;Moensstraat;17;;BUILDING template
MECHELEN - FH02;387451;;;;;;;;Schuttersvest;75;;BUILDING template
MECHELEN - FH02;3035176;;;;;;;;Willem Geetsstraat;18;;BUILDING template
MECHELEN - FH02;4754771;;;;;;;;Willem Rosierstraat;10;;BUILDING template
MECHELEN - FH02;173465;;;;;;;;Groenstraat;52;;BUILDING template
MECHELEN - FH02;3039458;;;;;;;;Korenmarkt;49;;BUILDING template
MECHELEN - FH02;3043186;;;;;;;;Moensstraat;18;;BUILDING template
MECHELEN - FH02;3048042;;;;;;;;Schuttersvest;78;;BUILDING template
MECHELEN - FH02;4016080;;;;;;;;Willem Geetsstraat;19;;BUILDING template
MECHELEN - FH02;3048047;;;;;;;;Schuttersvest;92;A;BUILDING template
MECHELEN - FH02;4754993;;;;;;;;Groenstraat;53;;BUILDING template
MECHELEN - FH02;3039460;;;;;;;;Korenmarkt;51;;BUILDING template
MECHELEN - FH02;4761269;;;;;;;;Moensstraat;20;;BUILDING template
MECHELEN - FH02;335347;;;;;;;;Schuttersvest;80;;BUILDING template
MECHELEN - FH02;3035178;;;;;;;;Willem Geetsstraat;20;;BUILDING template
MECHELEN - FH02;5812518;;;;;;;;Tessestraat;3;;BUILDING template
MECHELEN - FH02;394772;;;;;;;;Groenstraat;54;;BUILDING template
MECHELEN - FH02;3039461;;;;;;;;Korenmarkt;53;;BUILDING template
MECHELEN - FH02;335348;;;;;;;;Schuttersvest;82;;BUILDING template
MECHELEN - FH02;1454806;;;;;;;;Willem Geetsstraat;21;;BUILDING template
MECHELEN - FH02;5717880;;;;;;;;Guldenstraat;31;;BUILDING template
MECHELEN - FH02;3035625;;;;;;;;Groenstraat;55;;BUILDING template
MECHELEN - FH02;5403852;;;;;;;;Moensstraat;26;;BUILDING template
MECHELEN - FH02;3048044;;;;;;;;Schuttersvest;84;;BUILDING template
MECHELEN - FH02;3035180;;;;;;;;Willem Geetsstraat;22;;BUILDING template
MECHELEN - FH02;4178498;;;;;;;;Groenstraat;56;;BUILDING template
MECHELEN - FH02;3044625;;;;;;;;Lange Nieuwstraat;1;;BUILDING template
MECHELEN - FH02;5838913;;;;;;;;Moensstraat;28;;BUILDING template
MECHELEN - FH02;4757252;;;;;;;;Schuttersvest;86;;BUILDING template
MECHELEN - FH02;3035182;;;;;;;;Willem Geetsstraat;23;;BUILDING template
MECHELEN - FH02;4160985;;;;;;;;Groenstraat;57;;BUILDING template
MECHELEN - FH02;5394336;;;;;;;;Moensstraat;42;;BUILDING template
MECHELEN - FH02;3944185;;;;;;;;Schuttersvest;88;;BUILDING template
MECHELEN - FH02;336872;;;;;;;;Willem Geetsstraat;24;;BUILDING template
MECHELEN - FH02;3035626;;;;;;;;Groenstraat;59;;BUILDING template
MECHELEN - FH02;3044626;;;;;;;;Lange Nieuwstraat;6;;BUILDING template
MECHELEN - FH02;3999713;;;;;;;;Moensstraat;51;;BUILDING template
MECHELEN - FH02;3048045;;;;;;;;Schuttersvest;92;;BUILDING template
MECHELEN - FH02;3035184;;;;;;;;Willem Geetsstraat;25;;BUILDING template
MECHELEN - FH02;394776;;;;;;;;Groenstraat;60;;BUILDING template
MECHELEN - FH02;4767806;;;;;;;;Lange Nieuwstraat;8;;BUILDING template
MECHELEN - FH02;3044989;;;;;;;;Onze-Lieve-Vrouwekerkhof;3;;BUILDING template
MECHELEN - FH02;335349;;;;;;;;Schuttersvest;94;;BUILDING template
MECHELEN - FH02;336870;;;;;;;;Willem Geetsstraat;26;;BUILDING template
MECHELEN - FH02;3035627;;;;;;;;Groenstraat;61;;BUILDING template
MECHELEN - FH02;3044628;;;;;;;;Lange Nieuwstraat;10;;BUILDING template
MECHELEN - FH02;3044990;;;;;;;;Onze-Lieve-Vrouwekerkhof;5;;BUILDING template
MECHELEN - FH02;3944195;;;;;;;;Sint-Jacobstraat;1;;BUILDING template
MECHELEN - FH02;1370795;;;;;;;;Willem Geetsstraat;27;;BUILDING template
MECHELEN - FH02;4209643;;;;;;;;Ravenbergstraat;23;;BUILDING template
MECHELEN - FH02;5839174;;;;;;;;Willem Herreynsstraat;53;;BUILDING template
MECHELEN - FH02;3035628;;;;;;;;Groenstraat;62;;BUILDING template
MECHELEN - FH02;387458;;;;;;;;Lange Nieuwstraat;11;;BUILDING template
MECHELEN - FH02;3044992;;;;;;;;Onze-Lieve-Vrouwekerkhof;7;;BUILDING template
MECHELEN - FH02;3035188;;;;;;;;Willem Geetsstraat;28;;BUILDING template
MECHELEN - FH02;398343;;;;;;;;Onze-Lieve-Vrouwestraat;34;;BUILDING template
MECHELEN - FH02;3035629;;;;;;;;Groenstraat;63;;BUILDING template
MECHELEN - FH02;388449;;;;;;;;Lange Nieuwstraat;12;;BUILDING template
MECHELEN - FH02;4762109;;;;;;;;Onze-Lieve-Vrouwekerkhof;9;;BUILDING template
MECHELEN - FH02;3048477;;;;;;;;Sint-Jacobstraat;8;;BUILDING template
MECHELEN - FH02;3035630;;;;;;;;Groenstraat;64;;BUILDING template
MECHELEN - FH02;387457;;;;;;;;Lange Nieuwstraat;13;;BUILDING template
MECHELEN - FH02;3044998;;;;;;;;Onze-Lieve-Vrouwekerkhof;11;;BUILDING template
MECHELEN - FH02;3035190;;;;;;;;Willem Geetsstraat;30;;BUILDING template
MECHELEN - FH02;3045067;;;;;;;;Onze-Lieve-Vrouwestraat;39;;BUILDING template
MECHELEN - FH02;3035631;;;;;;;;Groenstraat;65;;BUILDING template
MECHELEN - FH02;388448;;;;;;;;Lange Nieuwstraat;14;;BUILDING template
MECHELEN - FH02;4761068;;;;;;;;Onze-Lieve-Vrouwestraat;2;;BUILDING template
MECHELEN - FH02;4756815;;;;;;;;Willem Geetsstraat;31;;BUILDING template
MECHELEN - FH02;6524296;;;;;;;;Onze-Lieve-Vrouwestraat;55;;BUILDING template
MECHELEN - FH02;4754990;;;;;;;;Groenstraat;66;;BUILDING template
MECHELEN - FH02;3044630;;;;;;;;Lange Nieuwstraat;15;;BUILDING template
MECHELEN - FH02;4761071;;;;;;;;Onze-Lieve-Vrouwestraat;4;;BUILDING template
MECHELEN - FH02;3944198;;;;;;;;Sint-Jacobstraat;12;;BUILDING template
MECHELEN - FH02;336873;;;;;;;;Willem Geetsstraat;32;;BUILDING template
MECHELEN - FH02;398349;;;;;;;;Onze-Lieve-Vrouwestraat;77;;BUILDING template
MECHELEN - FH02;394775;;;;;;;;Groenstraat;68;;BUILDING template
MECHELEN - FH02;3044631;;;;;;;;Lange Nieuwstraat;16;;BUILDING template
MECHELEN - FH02;3045040;;;;;;;;Onze-Lieve-Vrouwestraat;5;;BUILDING template
MECHELEN - FH02;4763032;;;;;;;;Sint-Jacobstraat;22;;BUILDING template
MECHELEN - FH02;336877;;;;;;;;Willem Geetsstraat;33;;BUILDING template
MECHELEN - FH02;3044627;;;;;;;;Lange Nieuwstraat;9;;BUILDING template
MECHELEN - FH02;4755068;;;;;;;;Groenstraat;69;;BUILDING template
MECHELEN - FH02;387456;;;;;;;;Lange Nieuwstraat;17;;BUILDING template
MECHELEN - FH02;394786;;;;;;;;Sint-Jacobstraat;23;;BUILDING template
MECHELEN - FH02;4756840;;;;;;;;Willem Geetsstraat;34;;BUILDING template
MECHELEN - FH02;373848;;;;;;;;Moensstraat;19;;BUILDING template
MECHELEN - FH02;393889;;;;;;;;Ravenbergstraat;20;;BUILDING template
MECHELEN - FH02;3045105;;;;;;;;Onze-Lieve-Vrouwestraat;78;;BUILDING template
MECHELEN - FH02;3035633;;;;;;;;Groenstraat;71;;BUILDING template
MECHELEN - FH02;3044632;;;;;;;;Lange Nieuwstraat;18;;BUILDING template
MECHELEN - FH02;3045045;;;;;;;;Onze-Lieve-Vrouwestraat;9;;BUILDING template
MECHELEN - FH02;3048482;;;;;;;;Sint-Jacobstraat;24;;BUILDING template
MECHELEN - FH02;3035191;;;;;;;;Willem Geetsstraat;35;;BUILDING template
MECHELEN - FH02;387455;;;;;;;;Lange Nieuwstraat;19;;BUILDING template
MECHELEN - FH02;3045046;;;;;;;;Onze-Lieve-Vrouwestraat;10;;BUILDING template
MECHELEN - FH02;4755003;;;;;;;;Sint-Jacobstraat;25;;BUILDING template
MECHELEN - FH02;3035194;;;;;;;;Willem Geetsstraat;36;;BUILDING template
MECHELEN - FH02;336879;;;;;;;;Willem Geetsstraat;51;;BUILDING template
MECHELEN - FH02;3045135;;;;;;;;Onze-Lieve-Vrouwestraat;107;;BUILDING template
MECHELEN - FH02;387460;;;;;;;;Guldenmouwstraat;2;;BUILDING template
MECHELEN - FH02;388447;;;;;;;;Lange Nieuwstraat;20;;BUILDING template
MECHELEN - FH02;4243456;;;;;;;;Onze-Lieve-Vrouwestraat;11;;BUILDING template
MECHELEN - FH02;4763036;;;;;;;;Sint-Jacobstraat;26;;BUILDING template
MECHELEN - FH02;336878;;;;;;;;Willem Geetsstraat;37;;BUILDING template
MECHELEN - FH02;4763082;;;;;;;;Milsenstraat;19;;BUILDING template
MECHELEN - FH02;3054069;;;;;;;;Guldenmouwstraat;4;;BUILDING template
MECHELEN - FH02;3044633;;;;;;;;Lange Nieuwstraat;21;;BUILDING template
MECHELEN - FH02;4755005;;;;;;;;Sint-Jacobstraat;27;;BUILDING template
MECHELEN - FH02;336882;;;;;;;;Willem Geetsstraat;39;;BUILDING template
MECHELEN - FH02;3048002;;;;;;;;Schuttersvest;49;;BUILDING template
MECHELEN - FH02;387459;;;;;;;;Guldenmouwstraat;6;;BUILDING template
MECHELEN - FH02;4754416;;;;;;;;Lange Nieuwstraat;28;;BUILDING template
MECHELEN - FH02;3045050;;;;;;;;Onze-Lieve-Vrouwestraat;13;;BUILDING template
MECHELEN - FH02;4763039;;;;;;;;Sint-Jacobstraat;28;;BUILDING template
MECHELEN - FH02;336874;;;;;;;;Willem Geetsstraat;40;;BUILDING template
MECHELEN - FH02;3944167;;;;;;;;Ravenbergstraat;1;;BUILDING template
MECHELEN - FH02;3035687;;;;;;;;Guldenstraat;1;;BUILDING template
MECHELEN - FH02;3044634;;;;;;;;Lange Nieuwstraat;29;;BUILDING template
MECHELEN - FH02;3048483;;;;;;;;Sint-Jacobstraat;29;;BUILDING template
MECHELEN - FH02;3035195;;;;;;;;Willem Geetsstraat;41;;BUILDING template
MECHELEN - FH02;6629455;;;;;;;;Tessestraat;4;;BUILDING template
MECHELEN - FH02;3053814;;;;;;;;Ziekeliedenstraat;25;;BUILDING template
MECHELEN - FH02;3035690;;;;;;;;Guldenstraat;3;;BUILDING template
MECHELEN - FH02;393884;;;;;;;;Lange Nieuwstraat;30;;BUILDING template
MECHELEN - FH02;4763040;;;;;;;;Sint-Jacobstraat;30;;BUILDING template
MECHELEN - FH02;3035197;;;;;;;;Willem Geetsstraat;43;;BUILDING template
MECHELEN - FH02;3035693;;;;;;;;Guldenstraat;5;;BUILDING template
MECHELEN - FH02;4762153;;;;;;;;Lange Nieuwstraat;31;;BUILDING template
MECHELEN - FH02;398347;;;;;;;;Onze-Lieve-Vrouwestraat;17;;BUILDING template
MECHELEN - FH02;394784;;;;;;;;Sint-Jacobstraat;31;;BUILDING template
MECHELEN - FH02;3035199;;;;;;;;Willem Geetsstraat;45;;BUILDING template
MECHELEN - FH02;3035360;;;;;;;;Albert Geudensstraat;21;;BUILDING template
MECHELEN - FH02;3039430;;;;;;;;Korenmarkt;15;;BUILDING template
