Projectnummer;Opdrachtnummer;SYNDIC NAME;SYNDIC ADDRESS;SYNDIC ZIPCODE;SYNDIC CITY;SYNDIC PHONE;SYNDIC EMAIL;SYNDIC DATE;Straat;Huisnummer;Huisnummer Toevoeging;Opdrachttemplate
ANTWERPEN-WEST - FH01;6027745;;;;;;;;Cadixstraat;51;A;BUILDING template
ANTWERPEN-WEST - FH01;2024631;;;;;;;;Napelsstraat;27;;BUILDING template
ANTWERPEN-WEST - FH01;6027282;;;;;;;;Cadixstraat;49;A;BUILDING template
ANTWERPEN-WEST - FH01;2024634;;;;;;;;Napelsstraat;29;;BUILDING template
ANTWERPEN-WEST - FH01;108297;;;;;;;;Cadixstraat;49;;BUILDING template
ANTWERPEN-WEST - FH01;4506358;;;;;;;;Napelsstraat;31;;BUILDING template
ANTWERPEN-WEST - FH01;6427222;;;;;;;;Cadixstraat;47;C;BUILDING template
ANTWERPEN-WEST - FH01;2024639;;;;;;;;Napelsstraat;32;;BUILDING template
ANTWERPEN-WEST - FH01;6375622;;;;;;;;Cadixstraat;47;A;BUILDING template
ANTWERPEN-WEST - FH01;4506359;;;;;;;;Napelsstraat;33;;BUILDING template
ANTWERPEN-WEST - FH01;4506391;;;;;;;;Cadixstraat;45;;BUILDING template
ANTWERPEN-WEST - FH01;108332;;;;;;;;Napelsstraat;35;;BUILDING template
ANTWERPEN-WEST - FH01;4506389;;;;;;;;Cadixstraat;41;;BUILDING template
ANTWERPEN-WEST - FH01;108951;;;;;;;;Napelsstraat;36;;BUILDING template
ANTWERPEN-WEST - FH01;108331;;;;;;;;Napelsstraat;37;;BUILDING template
ANTWERPEN-WEST - FH01;5576029;;;;;;;;Napelsstraat;38;;BUILDING template
ANTWERPEN-WEST - FH01;108291;;;;;;;;Napelsstraat;42;;BUILDING template
ANTWERPEN-WEST - FH01;108308;;;;;;;;Napelsstraat;51;;BUILDING template
ANTWERPEN-WEST - FH01;4083535;;;;;;;;Napelsstraat;55;;BUILDING template
ANTWERPEN-WEST - FH01;2024662;;;;;;;;Napelsstraat;57;;BUILDING template
ANTWERPEN-WEST - FH01;1215943;;;;;;;;Napelsstraat;79;;BUILDING template
ANTWERPEN-WEST - FH01;108290;;;;;;;;Napelsstraat;104;;BUILDING template
ANTWERPEN-WEST - FH01;2024695;;;;;;;;Napelsstraat;106;;BUILDING template
ANTWERPEN-WEST - FH01;2024698;;;;;;;;Napelsstraat;108;;BUILDING template
ANTWERPEN-WEST - FH01;108289;;;;;;;;Napelsstraat;110;;BUILDING template
ANTWERPEN-WEST - FH01;2024710;;;;;;;;Napelsstraat;114;;BUILDING template
ANTWERPEN-WEST - FH01;59272;;;;;;;;Adriaan Brouwerstraat;3;;BUILDING template
ANTWERPEN-WEST - FH01;2024713;;;;;;;;Napelsstraat;116;;BUILDING template
ANTWERPEN-WEST - FH01;2024715;;;;;;;;Napelsstraat;118;;BUILDING template
ANTWERPEN-WEST - FH01;2024723;;;;;;;;Napelsstraat;122;;BUILDING template
ANTWERPEN-WEST - FH01;3959497;;;;;;;;Hanzestedenplaats;15;;BUILDING template
ANTWERPEN-WEST - FH01;2024728;;;;;;;;Napelsstraat;126;;BUILDING template
ANTWERPEN-WEST - FH01;6590994;;;;;;;;Hanzestedenplaats;7;;BUILDING template
ANTWERPEN-WEST - FH01;4513293;;;;;;;;Van Schoonbekeplein;17;;BUILDING template
ANTWERPEN-WEST - FH01;2024731;;;;;;;;Napelsstraat;128;;BUILDING template
ANTWERPEN-WEST - FH01;6590995;;;;;;;;Hanzestedenplaats;11;;BUILDING template
ANTWERPEN-WEST - FH01;59297;;;;;;;;Van Schoonbekeplein;9;;BUILDING template
ANTWERPEN-WEST - FH01;108790;;;;;;;;Napelsstraat;130;;BUILDING template
ANTWERPEN-WEST - FH01;6590996;;;;;;;;Hanzestedenplaats;19;;BUILDING template
ANTWERPEN-WEST - FH01;2024753;;;;;;;;Napoleonkaai;5;;BUILDING template
ANTWERPEN-WEST - FH01;6590997;;;;;;;;Hanzestedenplaats;23;;BUILDING template
ANTWERPEN-WEST - FH01;1905398;;;;;;;;Godefriduskaai;20;;BUILDING template
ANTWERPEN-WEST - FH01;6132277;;;;;;;;Kattendijkdok-Westkaai;32;A;BUILDING template
ANTWERPEN-WEST - FH01;62441;;;;;;;;Godefriduskaai;38;;BUILDING template
ANTWERPEN-WEST - FH01;186521;;;;;;;;Napoleonkaai;29;;BUILDING template
ANTWERPEN-WEST - FH01;108792;;;;;;;;Napoleonkaai;31;;BUILDING template
ANTWERPEN-WEST - FH01;4510628;;;;;;;;Entrepotplaats;14;;BUILDING template
ANTWERPEN-WEST - FH01;2024783;;;;;;;;Napoleonkaai;33;;BUILDING template
ANTWERPEN-WEST - FH01;2024791;;;;;;;;Napoleonkaai;37;;BUILDING template
ANTWERPEN-WEST - FH01;2024799;;;;;;;;Napoleonkaai;39;;BUILDING template
ANTWERPEN-WEST - FH01;4066155;;;;;;;;Entrepotkaai;10;A;BUILDING template
ANTWERPEN-WEST - FH01;108793;;;;;;;;Napoleonkaai;43;;BUILDING template
ANTWERPEN-WEST - FH01;4507060;;;;;;;;Entrepotkaai;7;;BUILDING template
ANTWERPEN-WEST - FH01;1128034;;;;;;;;Napoleonkaai;49;;BUILDING template
ANTWERPEN-WEST - FH01;2069021;;;;;;;;Entrepotkaai;11;;BUILDING template
ANTWERPEN-WEST - FH01;108795;;;;;;;;Napoleonkaai;53;;BUILDING template
ANTWERPEN-WEST - FH01;2069025;;;;;;;;Entrepotkaai;15;;BUILDING template
ANTWERPEN-WEST - FH01;1128036;;;;;;;;Napoleonkaai;55;;BUILDING template
ANTWERPEN-WEST - FH01;186503;;;;;;;;Nassaustraat;7;;BUILDING template
ANTWERPEN-WEST - FH01;4510550;;;;;;;;Napoleonkaai;11;;BUILDING template
ANTWERPEN-WEST - FH01;1513863;;;;;;;;Nassaustraat;8;;BUILDING template
ANTWERPEN-WEST - FH01;4510554;;;;;;;;Napoleonkaai;15;;BUILDING template
ANTWERPEN-WEST - FH01;2024869;;;;;;;;Nassaustraat;9;;BUILDING template
ANTWERPEN-WEST - FH01;2024882;;;;;;;;Nassaustraat;13;;BUILDING template
ANTWERPEN-WEST - FH01;2024763;;;;;;;;Napoleonkaai;17;;BUILDING template
ANTWERPEN-WEST - FH01;2024884;;;;;;;;Nassaustraat;15;;BUILDING template
ANTWERPEN-WEST - FH01;2024895;;;;;;;;Nassaustraat;17;;BUILDING template
ANTWERPEN-WEST - FH01;109142;;;;;;;;Napoleonkaai;27;;BUILDING template
ANTWERPEN-WEST - FH01;2024910;;;;;;;;Nassaustraat;19;;BUILDING template
ANTWERPEN-WEST - FH01;2024779;;;;;;;;Napoleonkaai;25;;BUILDING template
ANTWERPEN-WEST - FH01;1292390;;;;;;;;Nassaustraat;21;;BUILDING template
ANTWERPEN-WEST - FH01;108065;;;;;;;;Nassaustraat;24;;BUILDING template
ANTWERPEN-WEST - FH01;108786;;;;;;;;Bordeauxstraat;13;;BUILDING template
ANTWERPEN-WEST - FH01;108077;;;;;;;;Nassaustraat;26;;BUILDING template
ANTWERPEN-WEST - FH01;2024934;;;;;;;;Nassaustraat;27;;BUILDING template
ANTWERPEN-WEST - FH01;109136;;;;;;;;Bordeauxstraat;14;;BUILDING template
ANTWERPEN-WEST - FH01;2024938;;;;;;;;Nassaustraat;29;;BUILDING template
ANTWERPEN-WEST - FH01;186508;;;;;;;;Kribbestraat;19;;BUILDING template
ANTWERPEN-WEST - FH01;1992486;;;;;;;;Catharina Pepijnstraat;9;;BUILDING template
ANTWERPEN-WEST - FH01;1892443;;;;;;;;Genuastraat;15;;BUILDING template
ANTWERPEN-WEST - FH01;5320926;;;;;;;;Nassaustraat;34;;BUILDING template
ANTWERPEN-WEST - FH01;108798;;;;;;;;Londenstraat;36;;BUILDING template
ANTWERPEN-WEST - FH01;1128026;;;;;;;;Nassaustraat;37;;BUILDING template
ANTWERPEN-WEST - FH01;4081990;;;;;;;;Londenstraat;22;;BUILDING template
ANTWERPEN-WEST - FH01;4505491;;;;;;;;Genuastraat;19;;BUILDING template
ANTWERPEN-WEST - FH01;108064;;;;;;;;Nassaustraat;38;;BUILDING template
ANTWERPEN-WEST - FH01;108063;;;;;;;;Nassaustraat;43;;BUILDING template
