Zoning FID;Zoning  Name;Zoning  ID;BUILDING_KEY;LU Key;LAM SK;CAMPAIGN_NAME;SYNDIC_NAME;SYNDIC_ADDRESS;SYNDIC_ZIPCODE;SYNDIC_CITY;SYNDIC_PHONE;SYNDIC_EMAIL;SYNDIC_DATE;SYNDIC_INTERNAL_REF;ACP_VME_NAME;ACP_VME_ADDRESS;ACP_VME_ZIPCODE;ACP_VME_CITY;ACP_VME_PHONE;ACP_VME_EMAIL;ACP_VME_DATE;ACP_VME_INTERNAL_REF;CONCIERGE_NAME;CONCIERGE_APT-BUS;CONCIERGE_PHONE;CONCIERGE_EMAIL;OWNER_NAME;OWNER_ADDRESS;OWNER_ZIPCODE;OWNER_CITY;OWNER_PHONE;OWNER_EMAIL;OWNER_DATE;OCCUPANT_NAME;OCCUPANT_PHONE;OCCUPANT_EMAIL;OCCUPANT_DATE;VCA;BIA;VERTICAL_SHAFT;BU TYPE;Nr BU;Nr LU;Nr SU;M1 - Date of site survey;M2A - Date of technical proposal Street intro;M2B - Date of technical proposal VC;M3A - Expected date  of feedback/agreement Street intro;M3B - Expected date  of feedback/agreement VC;M4A â€“ Date of syndic/Owners agreement Street intro;M4Bâ€“ Date of syndic/Owners agreement VC;M5A â€“ installation start date â€“ street intro;M5B â€“ installation start date â€“ VC;M5C â€“ Installation start date â€“ LU termination;M6A â€“ Completion & acceptance date - street intro;M6B â€“ Completion & acceptance date - VC;M6C â€“ Completion & acceptance date - LU;construction_start;construction_end;Partner Comment
8105287;W03-C-Antwerpen-West-FH01;19074;186515;1720065;5669888;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;Onbekend;;;;;;20190815;;;;;;;;;7;0;0;20190815;;;;;;;;;;;;;20200415;20200415;
8105287;W03-C-Antwerpen-West-FH01;19074;186515;11077276;5669889;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;Onbekend;;;;;;20190815;;;;;;;;;7;0;0;20190815;;;;;;;;;;;;;20200415;20200415;
8105287;W03-C-Antwerpen-West-FH01;19074;186515;11184282;5669890;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;Onbekend;;;;;;20190815;;;;;;;;;7;0;0;20190815;;;;;;;;;;;;;20200415;20200415;
8105287;W03-C-Antwerpen-West-FH01;19074;186515;11184287;5669891;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;Onbekend;;;;;;20190815;;;;;;;;;7;0;0;20190815;;;;;;;;;;;;;20200415;20200415;
8105287;W03-C-Antwerpen-West-FH01;19074;186516;1840051;5671427;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;20200205;;;;;;;;;;;;;20200415;20200415;
8105287;W03-C-Antwerpen-West-FH01;19074;186517;1647773;5671388;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;20200205;;;;;;;;;;;;;20200415;20200415;
8105287;W03-C-Antwerpen-West-FH01;19074;186518;10364760;5669900;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;Onbekend;;;;;;20190909;;;;;;;;;4;0;1;20190909;;;;;;;;;;;;;20200415;20200415;
8105287;W03-C-Antwerpen-West-FH01;19074;186518;11077284;5669901;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;Onbekend;;;;;;20190909;;;;;;;;;4;0;1;20190909;;;;;;;;;;;;;20200415;20200415;
8105287;W03-C-Antwerpen-West-FH01;19074;186518;11077285;5669902;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;Onbekend;;;;;;20190909;;;;;;;;;4;0;1;20190909;;;;;;;;;;;;;20200415;20200415;
8105287;W03-C-Antwerpen-West-FH01;19074;186518;11077286;5669903;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;Onbekend;;;;;;20190909;;;;;;;;;4;0;1;20190909;;;;;;;;;;;;;20200415;20200415;
8105287;W03-C-Antwerpen-West-FH01;19074;186518;11077289;5669904;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;Onbekend;;;;;;20190909;;;;;;;;;4;0;1;20190909;;;;;;;;;;;;;20200415;20200415;
8105287;W03-C-Antwerpen-West-FH01;19074;186519;1734501;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;20190822;;;;;;;;;;;;;20200415;20200415;
8105287;W03-C-Antwerpen-West-FH01;19074;186520;1865957;5671075;W03-C-Antwerpen-West-FH01;Gysels vastgoed;Marie-Josélaan 67;2600;Berchem;0478726266;geen@email.be;20190912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;0;0;20190912;;;;;;;;;;;;;20200408;20200408;
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11306992;5671084;W03-C-Antwerpen-West-FH01;Gysels vastgoed;Marie-Josélaan 67;2600;Berchem;0478726266;geen@email.be;20190912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;0;0;20190912;;;;;;;;;;;;;20200408;20200408;
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11306996;5671085;W03-C-Antwerpen-West-FH01;Gysels vastgoed;Marie-Josélaan 67;2600;Berchem;0478726266;geen@email.be;20190912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;0;0;20190912;;;;;;;;;;;;;20200408;20200408;
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307002;5671086;W03-C-Antwerpen-West-FH01;Gysels vastgoed;Marie-Josélaan 67;2600;Berchem;0478726266;geen@email.be;20190912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;0;0;20190912;;;;;;;;;;;;;20200408;20200408;
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307005;5671087;W03-C-Antwerpen-West-FH01;Gysels vastgoed;Marie-Josélaan 67;2600;Berchem;0478726266;geen@email.be;20190912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;0;0;20190912;;;;;;;;;;;;;20200408;20200408;
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307006;5671088;W03-C-Antwerpen-West-FH01;Gysels vastgoed;Marie-Josélaan 67;2600;Berchem;0478726266;geen@email.be;20190912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;0;0;20190912;;;;;;;;;;;;;20200408;20200408;
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307007;5671089;W03-C-Antwerpen-West-FH01;Gysels vastgoed;Marie-Josélaan 67;2600;Berchem;0478726266;geen@email.be;20190912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;0;0;20190912;;;;;;;;;;;;;20200408;20200408;
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307008;5671090;W03-C-Antwerpen-West-FH01;Gysels vastgoed;Marie-Josélaan 67;2600;Berchem;0478726266;geen@email.be;20190912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;0;0;20190912;;;;;;;;;;;;;20200408;20200408;
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307009;5671091;W03-C-Antwerpen-West-FH01;Gysels vastgoed;Marie-Josélaan 67;2600;Berchem;0478726266;geen@email.be;20190912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;0;0;20190912;;;;;;;;;;;;;20200408;20200408;
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307010;5671092;W03-C-Antwerpen-West-FH01;Gysels vastgoed;Marie-Josélaan 67;2600;Berchem;0478726266;geen@email.be;20190912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;0;0;20190912;;;;;;;;;;;;;20200408;20200408;
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307011;5671093;W03-C-Antwerpen-West-FH01;Gysels vastgoed;Marie-Josélaan 67;2600;Berchem;0478726266;geen@email.be;20190912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;0;0;20190912;;;;;;;;;;;;;20200408;20200408;
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11306984;5671076;W03-C-Antwerpen-West-FH01;Gysels vastgoed;Marie-Josélaan 67;2600;Berchem;0478726266;geen@email.be;20190912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;0;0;20190912;;;;;;;;;;;;;20200408;20200408;
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307012;5671094;W03-C-Antwerpen-West-FH01;Gysels vastgoed;Marie-Josélaan 67;2600;Berchem;0478726266;geen@email.be;20190912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;0;0;20190912;;;;;;;;;;;;;20200408;20200408;
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307013;5671095;W03-C-Antwerpen-West-FH01;Gysels vastgoed;Marie-Josélaan 67;2600;Berchem;0478726266;geen@email.be;20190912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;0;0;20190912;;;;;;;;;;;;;20200408;20200408;
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307014;5671096;W03-C-Antwerpen-West-FH01;Gysels vastgoed;Marie-Josélaan 67;2600;Berchem;0478726266;geen@email.be;20190912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;0;0;20190912;;;;;;;;;;;;;20200408;20200408;
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307015;5671097;W03-C-Antwerpen-West-FH01;Gysels vastgoed;Marie-Josélaan 67;2600;Berchem;0478726266;geen@email.be;20190912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;0;0;20190912;;;;;;;;;;;;;20200408;20200408;
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307016;5671098;W03-C-Antwerpen-West-FH01;Gysels vastgoed;Marie-Josélaan 67;2600;Berchem;0478726266;geen@email.be;20190912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;0;0;20190912;;;;;;;;;;;;;20200408;20200408;
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307017;5671099;W03-C-Antwerpen-West-FH01;Gysels vastgoed;Marie-Josélaan 67;2600;Berchem;0478726266;geen@email.be;20190912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;0;0;20190912;;;;;;;;;;;;;20200408;20200408;
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307018;5671100;W03-C-Antwerpen-West-FH01;Gysels vastgoed;Marie-Josélaan 67;2600;Berchem;0478726266;geen@email.be;20190912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;0;0;20190912;;;;;;;;;;;;;20200408;20200408;
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307019;5671101;W03-C-Antwerpen-West-FH01;Gysels vastgoed;Marie-Josélaan 67;2600;Berchem;0478726266;geen@email.be;20190912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;0;0;20190912;;;;;;;;;;;;;20200408;20200408;
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307020;5671102;W03-C-Antwerpen-West-FH01;Gysels vastgoed;Marie-Josélaan 67;2600;Berchem;0478726266;geen@email.be;20190912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;0;0;20190912;;;;;;;;;;;;;20200408;20200408;
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307021;5671103;W03-C-Antwerpen-West-FH01;Gysels vastgoed;Marie-Josélaan 67;2600;Berchem;0478726266;geen@email.be;20190912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;0;0;20190912;;;;;;;;;;;;;20200408;20200408;
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11306985;5671077;W03-C-Antwerpen-West-FH01;Gysels vastgoed;Marie-Josélaan 67;2600;Berchem;0478726266;geen@email.be;20190912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;0;0;20190912;;;;;;;;;;;;;20200408;20200408;
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307022;5671104;W03-C-Antwerpen-West-FH01;Gysels vastgoed;Marie-Josélaan 67;2600;Berchem;0478726266;geen@email.be;20190912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;0;0;20190912;;;;;;;;;;;;;20200408;20200408;
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307023;5671105;W03-C-Antwerpen-West-FH01;Gysels vastgoed;Marie-Josélaan 67;2600;Berchem;0478726266;geen@email.be;20190912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;0;0;20190912;;;;;;;;;;;;;20200408;20200408;
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307024;5671106;W03-C-Antwerpen-West-FH01;Gysels vastgoed;Marie-Josélaan 67;2600;Berchem;0478726266;geen@email.be;20190912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;0;0;20190912;;;;;;;;;;;;;20200408;20200408;
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307025;5671107;W03-C-Antwerpen-West-FH01;Gysels vastgoed;Marie-Josélaan 67;2600;Berchem;0478726266;geen@email.be;20190912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;0;0;20190912;;;;;;;;;;;;;20200408;20200408;
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307026;5671108;W03-C-Antwerpen-West-FH01;Gysels vastgoed;Marie-Josélaan 67;2600;Berchem;0478726266;geen@email.be;20190912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;0;0;20190912;;;;;;;;;;;;;20200408;20200408;
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307027;5671109;W03-C-Antwerpen-West-FH01;Gysels vastgoed;Marie-Josélaan 67;2600;Berchem;0478726266;geen@email.be;20190912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;0;0;20190912;;;;;;;;;;;;;20200408;20200408;
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307028;5671110;W03-C-Antwerpen-West-FH01;Gysels vastgoed;Marie-Josélaan 67;2600;Berchem;0478726266;geen@email.be;20190912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;0;0;20190912;;;;;;;;;;;;;20200408;20200408;
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307029;5671111;W03-C-Antwerpen-West-FH01;Gysels vastgoed;Marie-Josélaan 67;2600;Berchem;0478726266;geen@email.be;20190912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;0;0;20190912;;;;;;;;;;;;;20200408;20200408;
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307030;5671112;W03-C-Antwerpen-West-FH01;Gysels vastgoed;Marie-Josélaan 67;2600;Berchem;0478726266;geen@email.be;20190912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;0;0;20190912;;;;;;;;;;;;;20200408;20200408;
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307031;5671113;W03-C-Antwerpen-West-FH01;Gysels vastgoed;Marie-Josélaan 67;2600;Berchem;0478726266;geen@email.be;20190912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;0;0;20190912;;;;;;;;;;;;;20200408;20200408;
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11306986;5671078;W03-C-Antwerpen-West-FH01;Gysels vastgoed;Marie-Josélaan 67;2600;Berchem;0478726266;geen@email.be;20190912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;0;0;20190912;;;;;;;;;;;;;20200408;20200408;
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307032;5671114;W03-C-Antwerpen-West-FH01;Gysels vastgoed;Marie-Josélaan 67;2600;Berchem;0478726266;geen@email.be;20190912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;0;0;20190912;;;;;;;;;;;;;20200408;20200408;
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307033;5671115;W03-C-Antwerpen-West-FH01;Gysels vastgoed;Marie-Josélaan 67;2600;Berchem;0478726266;geen@email.be;20190912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;0;0;20190912;;;;;;;;;;;;;20200408;20200408;
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307034;5671116;W03-C-Antwerpen-West-FH01;Gysels vastgoed;Marie-Josélaan 67;2600;Berchem;0478726266;geen@email.be;20190912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;0;0;20190912;;;;;;;;;;;;;20200408;20200408;
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307035;5671117;W03-C-Antwerpen-West-FH01;Gysels vastgoed;Marie-Josélaan 67;2600;Berchem;0478726266;geen@email.be;20190912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;0;0;20190912;;;;;;;;;;;;;20200408;20200408;
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307036;5671118;W03-C-Antwerpen-West-FH01;Gysels vastgoed;Marie-Josélaan 67;2600;Berchem;0478726266;geen@email.be;20190912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;0;0;20190912;;;;;;;;;;;;;20200408;20200408;
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307037;5671119;W03-C-Antwerpen-West-FH01;Gysels vastgoed;Marie-Josélaan 67;2600;Berchem;0478726266;geen@email.be;20190912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;0;0;20190912;;;;;;;;;;;;;20200408;20200408;
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307038;5671120;W03-C-Antwerpen-West-FH01;Gysels vastgoed;Marie-Josélaan 67;2600;Berchem;0478726266;geen@email.be;20190912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;0;0;20190912;;;;;;;;;;;;;20200408;20200408;
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307039;5671121;W03-C-Antwerpen-West-FH01;Gysels vastgoed;Marie-Josélaan 67;2600;Berchem;0478726266;geen@email.be;20190912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;0;0;20190912;;;;;;;;;;;;;20200408;20200408;
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307040;5671122;W03-C-Antwerpen-West-FH01;Gysels vastgoed;Marie-Josélaan 67;2600;Berchem;0478726266;geen@email.be;20190912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;0;0;20190912;;;;;;;;;;;;;20200408;20200408;
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307041;5671123;W03-C-Antwerpen-West-FH01;Gysels vastgoed;Marie-Josélaan 67;2600;Berchem;0478726266;geen@email.be;20190912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;0;0;20190912;;;;;;;;;;;;;20200408;20200408;
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11306987;5671079;W03-C-Antwerpen-West-FH01;Gysels vastgoed;Marie-Josélaan 67;2600;Berchem;0478726266;geen@email.be;20190912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;0;0;20190912;;;;;;;;;;;;;20200408;20200408;
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307042;5671124;W03-C-Antwerpen-West-FH01;Gysels vastgoed;Marie-Josélaan 67;2600;Berchem;0478726266;geen@email.be;20190912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;0;0;20190912;;;;;;;;;;;;;20200408;20200408;
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307043;5671125;W03-C-Antwerpen-West-FH01;Gysels vastgoed;Marie-Josélaan 67;2600;Berchem;0478726266;geen@email.be;20190912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;0;0;20190912;;;;;;;;;;;;;20200408;20200408;
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307044;5671126;W03-C-Antwerpen-West-FH01;Gysels vastgoed;Marie-Josélaan 67;2600;Berchem;0478726266;geen@email.be;20190912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;0;0;20190912;;;;;;;;;;;;;20200408;20200408;
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307045;5671127;W03-C-Antwerpen-West-FH01;Gysels vastgoed;Marie-Josélaan 67;2600;Berchem;0478726266;geen@email.be;20190912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;0;0;20190912;;;;;;;;;;;;;20200408;20200408;
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307046;5671128;W03-C-Antwerpen-West-FH01;Gysels vastgoed;Marie-Josélaan 67;2600;Berchem;0478726266;geen@email.be;20190912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;0;0;20190912;;;;;;;;;;;;;20200408;20200408;
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307047;5671129;W03-C-Antwerpen-West-FH01;Gysels vastgoed;Marie-Josélaan 67;2600;Berchem;0478726266;geen@email.be;20190912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;0;0;20190912;;;;;;;;;;;;;20200408;20200408;
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307048;5671130;W03-C-Antwerpen-West-FH01;Gysels vastgoed;Marie-Josélaan 67;2600;Berchem;0478726266;geen@email.be;20190912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;0;0;20190912;;;;;;;;;;;;;20200408;20200408;
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307049;5671131;W03-C-Antwerpen-West-FH01;Gysels vastgoed;Marie-Josélaan 67;2600;Berchem;0478726266;geen@email.be;20190912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;0;0;20190912;;;;;;;;;;;;;20200408;20200408;
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307050;5671132;W03-C-Antwerpen-West-FH01;Gysels vastgoed;Marie-Josélaan 67;2600;Berchem;0478726266;geen@email.be;20190912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;0;0;20190912;;;;;;;;;;;;;20200408;20200408;
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307051;5671133;W03-C-Antwerpen-West-FH01;Gysels vastgoed;Marie-Josélaan 67;2600;Berchem;0478726266;geen@email.be;20190912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;0;0;20190912;;;;;;;;;;;;;20200408;20200408;
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11306988;5671080;W03-C-Antwerpen-West-FH01;Gysels vastgoed;Marie-Josélaan 67;2600;Berchem;0478726266;geen@email.be;20190912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;0;0;20190912;;;;;;;;;;;;;20200408;20200408;
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307052;5671134;W03-C-Antwerpen-West-FH01;Gysels vastgoed;Marie-Josélaan 67;2600;Berchem;0478726266;geen@email.be;20190912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;0;0;20190912;;;;;;;;;;;;;20200408;20200408;
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11306989;5671081;W03-C-Antwerpen-West-FH01;Gysels vastgoed;Marie-Josélaan 67;2600;Berchem;0478726266;geen@email.be;20190912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;0;0;20190912;;;;;;;;;;;;;20200408;20200408;
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11306990;5671082;W03-C-Antwerpen-West-FH01;Gysels vastgoed;Marie-Josélaan 67;2600;Berchem;0478726266;geen@email.be;20190912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;0;0;20190912;;;;;;;;;;;;;20200408;20200408;
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11306991;5671083;W03-C-Antwerpen-West-FH01;Gysels vastgoed;Marie-Josélaan 67;2600;Berchem;0478726266;geen@email.be;20190912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;0;0;20190912;;;;;;;;;;;;;20200408;20200408;
8105287;W03-C-Antwerpen-West-FH01;19074;186521;1736209;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;20190807;;;;;;;;;;;;;20200512;20200512;
8105287;W03-C-Antwerpen-West-FH01;19074;1866317;1620720;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;;;;;;;;;;;;;;20200408;20200408;
8105287;W03-C-Antwerpen-West-FH01;19074;1892372;1772337;5671161;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;Onbekend;;;;;;20190813;;;;;;;;;0;4;0;20190813;;;;;;;;;;;;;20200701;20200701;
8105287;W03-C-Antwerpen-West-FH01;19074;1892372;1772509;5671162;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;Onbekend;;;;;;20190813;;;;;;;;;0;4;0;20190813;;;;;;;;;;;;;20200701;20200701;
8105287;W03-C-Antwerpen-West-FH01;19074;1892372;1772895;5671163;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;Onbekend;;;;;;20190813;;;;;;;;;0;4;0;20190813;;;;;;;;;;;;;20200701;20200701;
8105287;W03-C-Antwerpen-West-FH01;19074;1892372;1773181;5671164;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;Onbekend;;;;;;20190813;;;;;;;;;0;4;0;20190813;;;;;;;;;;;;;20200701;20200701;
8105287;W03-C-Antwerpen-West-FH01;19074;1892380;11077029;5671235;W03-C-Antwerpen-West-FH01;De ideale Woning;Diksmuidelaan 276;2000;Antwerpen;033202970;geen@email.be;20200113;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;7;2;20200113;;;;;;;;;;;;;20200701;20200701;
8105287;W03-C-Antwerpen-West-FH01;19074;1892380;11077030;5671236;W03-C-Antwerpen-West-FH01;De ideale Woning;Diksmuidelaan 276;2000;Antwerpen;033202970;geen@email.be;20200113;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;7;2;20200113;;;;;;;;;;;;;20200701;20200701;
8105287;W03-C-Antwerpen-West-FH01;19074;1892380;11077031;5671237;W03-C-Antwerpen-West-FH01;De ideale Woning;Diksmuidelaan 276;2000;Antwerpen;033202970;geen@email.be;20200113;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;7;2;20200113;;;;;;;;;;;;;20200701;20200701;
8105287;W03-C-Antwerpen-West-FH01;19074;1892380;11077032;5671238;W03-C-Antwerpen-West-FH01;De ideale Woning;Diksmuidelaan 276;2000;Antwerpen;033202970;geen@email.be;20200113;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;7;2;20200113;;;;;;;;;;;;;20200701;20200701;
8105287;W03-C-Antwerpen-West-FH01;19074;1892380;11077033;5671240;W03-C-Antwerpen-West-FH01;De ideale Woning;Diksmuidelaan 276;2000;Antwerpen;033202970;geen@email.be;20200113;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;7;2;20200113;;;;;;;;;;;;;20200701;20200701;
8105287;W03-C-Antwerpen-West-FH01;19074;1892380;11077034;5671241;W03-C-Antwerpen-West-FH01;De ideale Woning;Diksmuidelaan 276;2000;Antwerpen;033202970;geen@email.be;20200113;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;7;2;20200113;;;;;;;;;;;;;20200701;20200701;
8105287;W03-C-Antwerpen-West-FH01;19074;1892380;11077035;5671242;W03-C-Antwerpen-West-FH01;De ideale Woning;Diksmuidelaan 276;2000;Antwerpen;033202970;geen@email.be;20200113;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;7;2;20200113;;;;;;;;;;;;;20200701;20200701;
8105287;W03-C-Antwerpen-West-FH01;19074;1892380;11307068;5671243;W03-C-Antwerpen-West-FH01;De ideale Woning;Diksmuidelaan 276;2000;Antwerpen;033202970;geen@email.be;20200113;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;7;2;20200113;;;;;;;;;;;;;20200701;20200701;
8105287;W03-C-Antwerpen-West-FH01;19074;1892380;11307069;5671244;W03-C-Antwerpen-West-FH01;De ideale Woning;Diksmuidelaan 276;2000;Antwerpen;033202970;geen@email.be;20200113;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;7;2;20200113;;;;;;;;;;;;;20200701;20200701;
